0.014789615	-0.031373743	-0.021803996	0.023129119	0.022466894	0.021948755	-0.07709186	-0.037239652	-0.07440577	-0.030748097	-0.045597028	-0.055086203	-0.013626465	-0.118553504	0.011459102	0.045010723
0.018085264	0.037205417	0.01850083	-0.047227316	0.016220916	0.017889965	-0.09512118	0.0043405513	0.017912146	-0.027599446	-0.07318508	-0.065758586	-0.012929843	-0.11235601	0.038300864	-0.0056042057
0.013279812	-0.010617861	-0.004674381	0.032702837	0.031957254	0.0027992497	-0.081885666	0.009884329	0.054795958	0.029407153	-0.11228972	-0.06403521	0.04391994	-0.08824719	-0.0068340357	0.025425276
0.018195935	-0.030242948	-0.028401518	0.046515997	-0.010030106	-0.0022619562	-0.044584386	-0.0038843525	0.004198346	0.0044687283	-0.07509621	-0.0767732	0.0042401333	-0.15784031	0.0022795575	-0.053997893
0.0070852167	-0.07006115	-0.042631034	0.041729316	-0.02624677	0.013071665	-0.06900674	0.043595016	0.01532516	-0.025646487	-0.06833992	-0.031925615	0.03762547	-0.11400738	0.055034373	-0.028966432
-0.018083926	-0.01125515	-0.080969825	-0.013030458	0.040125407	0.011385745	0.0036777775	-0.04797855	0.034343682	-0.0072344984	-0.14172807	-0.097557865	0.011210394	-0.18964794	0.02917534	-0.010247696
-0.00797724	0.0012499427	0.0027213865	-0.017464165	-0.01101949	0.06303959	-0.06336538	-0.019330733	0.039509993	-0.045233086	-0.07218403	-0.09040618	0.04090908	-0.118059024	0.025395514	0.05517741
0.0043975245	0.036895297	-0.06750237	0.009265334	0.0598279	0.03394334	-0.059992548	-0.052362688	-0.008987097	-0.013792321	-0.08899197	-0.009838053	-0.019041201	-0.14274657	0.032853503	-0.025595414
0.016979694	0.061068658	0.013021368	-0.0036172895	-0.05042867	-0.004815176	-0.028208377	0.026421051	-0.009235837	-0.041128155	-0.078074194	-0.06610903	-0.06701534	-0.10231176	0.07359733	0.021042133
0.043417737	0.022168253	0.007652238	0.0017705957	0.019140484	0.028617928	-0.03645049	0.050669987	-0.018622661	-0.021388076	-0.048593286	-0.065187804	0.046684813	-0.122607864	-0.028488629	0.06528251
0.023293674	-0.016865533	0.004009333	-0.049233407	0.0053050444	0.023533786	0.0021468457	-0.036916114	-0.07134748	-0.040449195	-0.0057804408	-0.11210311	0.019143378	-0.09140178	-0.06375119	0.10231523
0.035731338	-0.009038788	0.01451498	-0.03538099	-0.009343833	0.08776857	-0.019385392	-0.048838515	-0.061595827	-0.056160413	-0.0081247995	-0.11359739	-0.060370125	-0.15510562	-0.016716532	0.05423444
0.030390995	-0.024250781	0.006823821	0.0123394495	0.015336439	-0.052311614	-0.008784751	-0.048899584	-0.053863756	-6.758494e-05	0.10293175	-0.039135635	0.017683085	-0.072478175	0.077113524	0.040284317
0.004474186	-0.008849891	-0.06923592	-0.08858185	-0.05721143	0.08674123	-0.09036439	0.0041531157	0.024917174	-0.024833737	-0.006523264	-0.08007382	-0.045290455	-0.008252943	0.047538348	-0.022878423
0.032182932	0.08930193	-0.021426762	-0.031968992	0.07709348	-0.018270917	-0.09208776	0.02734164	0.036711514	-0.023339901	-0.076277845	0.054742206	0.014868132	-0.110491894	-0.030162355	0.0023118649
-0.03327922	0.0050656325	0.018836565	-0.039631084	-0.030892445	0.03703236	-0.013243719	-0.043232683	-0.0055643367	-0.004049963	-0.0119534815	-0.09188039	-0.07742331	-0.05599976	-0.13620506	-0.00014403836
0.022400282	0.026940946	0.045644425	-0.08610903	0.103087835	-0.006966422	0.0012860452	-0.04407647	-0.035428938	0.027483204	-0.11601539	-0.077649534	-0.029975526	-0.071280144	0.011145967	-0.037064962
-0.02733294	0.0789354	-0.009239322	-0.014309909	0.027471084	0.06279336	-0.021765072	-0.04405028	-0.10081244	-0.014615816	0.0029968077	-0.03445581	-0.02185259	-0.14798851	-0.015878148	0.03702215
0.08817081	-0.058753617	0.030745741	-0.021870699	0.006374841	0.003602054	0.0035240746	-0.024244577	-0.021279596	-0.10284612	-0.0030905844	-0.054945875	0.0331436	-0.078109704	-0.027651388	-0.013335991
0.05018415	0.02469524	0.018711811	0.07202192	0.043553162	-0.0058965995	-0.027336096	0.082661696	-0.049321532	-0.0110438205	0.02000204	-0.10464237	-0.10070691	0.0048622834	-0.00702237	-0.01680495
-0.035503276	0.0462494	0.06812878	0.016015342	-0.024988139	0.021289177	-0.042408753	-0.026182413	-0.00838502	0.027762441	-0.12866707	0.08412146	-0.055457942	-0.07068397	0.106926344	-6.2362466e-05
-0.08015842	0.06770619	-0.120514825	0.025843784	-0.074173026	0.09237133	-0.04103207	-0.045171585	-0.10791507	-0.019513175	-0.048887055	0.018474942	-0.024592858	-0.10643485	0.048902243	0.025979044
0.0878785	-0.06526395	0.07569879	0.05025621	0.07678313	-0.042144272	-0.06687284	0.011552126	-0.0032861268	0.051946674	0.05455944	-0.012746154	0.10505149	-0.23090266	-0.021397725	0.09033784
0.014574817	-0.0014156628	-0.058912687	-0.0666484	-0.065801196	0.037887484	-0.19468494	0.038891446	0.00045300412	0.009624657	0.019509537	0.0016506175	0.075485416	-0.08224834	0.07571236	0.014748491
0.031145312	0.050398704	-0.00027335275	0.01950136	0.022721913	-0.026457392	-0.012127397	-0.005833295	0.011928497	-0.06895483	-0.18705556	-0.027940793	-0.021907791	-0.025646439	0.09777616	0.05779514
0.04792835	0.025732666	0.0026904081	-0.0853562	0.046799697	0.091450185	-0.019826198	-0.07935795	-0.059234522	-0.054610614	-0.15756899	-0.122339904	0.011481736	-0.0025078077	0.02707639	-0.02004127
-0.008724219	0.078824036	-0.113028936	0.081915095	0.010315481	-0.039885752	-0.006218212	0.0004251521	-0.010298947	0.011259001	-0.03570509	-0.04599788	0.08639611	-0.10618208	0.013604317	-0.062399134
-0.0064259144	-0.07716975	0.018732473	-0.077702545	0.08374152	-0.0050030476	0.026392827	-0.043556944	-0.07473199	-0.049975585	-0.09605494	0.00654391	0.02903237	-0.082254186	0.07575518	-0.039825242
0.10904848	-0.03773177	0.031125542	0.04296394	-0.023191497	0.050516125	-0.03788253	0.014833845	0.018214775	-0.049720686	-0.0037769405	0.017175045	-0.07364787	-0.021665687	0.039803576	0.005662466
0.088226974	0.03678813	-0.056660283	-0.08820074	-0.120410874	-0.059982374	-0.098317586	0.003386956	0.050643586	0.039519433	-0.071612045	0.028729001	0.03839653	-0.07419642	0.08719749	-0.008824983
0.032376844	0.021743648	-0.02589393	0.056380723	-0.0046997815	0.048971046	-0.04248896	-0.081487864	-0.09337764	0.007367003	-0.0545466	-0.07750724	-0.050394543	-0.0676974	-0.032425832	-0.080490276
0.05116054	-0.0020658742	0.023144541	-0.121494755	-0.014795644	0.12907182	-0.16245987	0.011952917	0.06869192	-0.046990547	-0.10303213	-0.0033647546	0.0506223	-0.11479763	-0.0068913116	-0.084196135
-0.010481932	0.041506156	0.008120668	-0.018434744	-0.020749757	-0.015249065	-0.059385408	-0.008811096	-0.022152139	-0.047209486	-0.041629616	0.07942815	-0.00491948	-0.037294418	0.03589289	0.032300264
-0.053659666	0.01203841	0.01164688	-0.0066137738	0.021286624	-0.046657454	-0.018835982	0.012119215	-0.030747956	0.009714497	-0.08838044	0.002001543	0.04153699	0.02098291	0.086443245	-0.016590005
0.01092157	0.08017913	-0.03130142	0.02703266	-0.004699961	0.014574875	-0.08066279	0.02593303	0.11586026	-0.042274132	-0.012720335	-0.032064524	0.010951208	-0.10382688	0.07176639	0.07549068
-0.02560011	-0.046497375	0.046688486	-0.018286018	0.015063037	0.035795193	-0.037182838	-0.02777248	-0.0043061916	-0.0024468715	0.04767853	-0.060060855	0.047325592	-0.05276003	0.0038671864	0.0005439756
0.05829865	-0.05278582	0.08886869	-0.06893408	-0.14203542	0.025329638	-0.22177015	0.10568498	-0.06532867	0.11358655	-0.12177719	-0.028147427	-0.0049007786	-0.027312933	-0.03422089	0.03325467
0.07263531	0.006740216	-0.044324968	-0.036615204	0.0068640006	-0.024186084	-0.05519629	-0.012778626	-0.03290764	0.013195515	-0.024836771	0.036737762	-0.036038876	-0.13595769	0.05290773	0.041819535
0.029086199	0.017369647	-0.035247803	-0.06525292	-0.1024864	-0.06178887	-0.0851654	-0.027757632	-0.04237352	-0.029703083	-0.16780037	-0.04652624	0.018598972	0.0013646884	-0.08106158	-0.003578845
0.036274824	-0.060081244	-0.10923234	0.059130758	0.00293617	-0.016880138	-0.07622086	-0.035599023	0.0050881794	-0.01895218	-0.15882477	-0.015875686	0.018919768	0.0044945665	-0.11006977	-0.01986522
-0.11372948	-0.03248535	0.036350198	-0.072553	0.008631942	0.025047477	-0.0119817015	-0.16474241	-0.098231606	-0.009553638	-0.106916085	-0.09505679	-0.0008731926	0.06274006	-0.0020262094	-0.013763402
-0.09798183	-0.09166631	0.035936054	-0.099710666	-0.010795849	-0.13163996	-0.017220113	0.0809995	0.01136506	0.0013244642	0.07253488	-0.048761785	-0.04704991	-0.007599821	-0.020477852	0.037523746
0.06982965	0.031642858	-0.030910945	0.01000332	0.017695574	-0.04721193	-0.06127769	-0.01735738	0.057475593	-0.027311012	0.014656979	0.034778994	0.036767513	-0.10093698	-0.054009087	0.0100251
0.038339905	-0.015626073	-0.09468661	0.013301429	0.05044725	0.03232819	-0.06650518	-0.023024866	0.02273307	-0.04574809	0.054992985	-0.015902082	-0.055965897	-0.06077122	0.07520788	-0.02702384
0.04025547	0.062873915	-0.021389004	-0.043518305	-0.05343635	-0.017960284	-0.037765115	-0.058522794	-0.08227031	-0.0709802	-0.10451877	0.021316506	0.08653489	-0.08096195	0.04827898	-0.018598314
0.014926048	-0.038101874	0.033593442	0.02107705	-0.08476973	-0.012992655	-0.051028352	-0.068824634	-0.033580378	0.038301658	-0.066805914	0.03063205	0.025162492	-0.1182893	-0.0906242	0.06351054
0.059884313	0.03046518	-0.023998948	-0.019327426	-0.06566078	0.07727183	0.1007866	0.05130081	-0.01247242	0.01645182	-0.029181695	-0.00064883655	0.0054843547	-0.021444729	0.06593062	-0.003664291
0.04126033	0.03609241	-0.032261904	-0.067473456	0.022781251	-0.030771757	-0.10283517	0.00017680366	-0.099517256	0.040873922	-0.09664507	-0.051917978	-0.023357255	-0.05802567	-0.01732429	0.0023101394
0.022670697	0.007861966	0.026326682	0.084842205	0.036376458	-0.10088295	-0.055787157	-0.05874284	0.04544321	0.06544651	0.058438323	-0.10921282	0.10316252	-0.007712336	-0.035025932	-0.039237756
0.05682434	-0.009039598	-0.011247515	0.07198177	0.049502853	-0.007300044	-0.008035032	0.059947565	0.02844761	-0.004232908	-0.12281254	-0.06884934	0.011270231	-0.17127113	-0.12481501	0.012735862
-0.03881577	0.023600139	0.04054267	-0.003227441	0.1323692	-0.009960048	0.013443966	-0.003987444	-0.007080397	0.03245201	-0.06868372	-0.011844282	-0.03391266	0.036725335	0.034986526	0.09199052
-0.013499595	-0.03739262	0.037199624	-0.068412945	0.12419845	-0.085724995	0.008099913	0.034498036	0.016555198	0.044114966	0.094408676	0.032811657	0.04213044	-0.18557891	-0.063867465	0.015534189
0.030225517	0.045933858	0.10863736	0.045435544	0.030367402	-0.007938023	-0.036734663	-0.007586686	0.054268684	-0.010016976	0.1150784	0.076461256	-0.07324991	-0.20825431	0.014183675	0.18245468
-0.05837906	0.10797281	0.03555312	-0.109446764	0.010263819	0.04455525	0.17447145	-0.062532924	-0.023009917	-0.013997273	0.010064552	-0.04922499	0.015477802	-0.060158774	0.041491896	0.06205402
-0.025829107	-0.05149639	0.010067038	-0.00020953966	0.046824962	0.010473932	0.043905526	-0.16273059	-0.15485558	-0.07772558	-0.114642866	0.05830806	-0.123626225	-0.0143326195	0.004050339	-0.0941567
0.094138026	0.039444156	0.12287214	0.008076321	-0.05930191	0.089203514	0.05138503	0.038716383	-0.029377865	0.048711512	0.05946629	-0.07506194	0.075932644	-0.038687885	-0.023698973	0.038195197
0.0029364387	0.049192958	-0.010956313	-0.080452785	0.09139206	-0.00047788935	-0.009227785	-0.008492499	0.07544996	0.0053596008	-0.03483113	0.10846308	0.060082782	-0.073554106	0.023499884	-0.004536072
0.016736336	-0.04129669	-0.080845274	0.008314799	0.05811751	0.07956702	-0.0136933755	-0.05429463	-0.11803782	-0.047356777	-0.10835059	-0.076782055	-0.0029290009	-0.1231525	-0.057717443	-0.07552274
0.11428684	0.039511606	0.0011383491	0.01725279	-0.039368305	0.11963494	-0.03210927	-0.02225075	0.063605994	0.013261009	-0.08082627	-0.030355114	0.08357133	-0.011687462	-0.0028914802	0.056929685
-0.08415525	-0.14639662	-0.0388859	-0.016979352	-0.06978953	-0.09316888	-0.26263064	-0.078146204	-0.036111783	-0.090047166	-0.10577361	-0.062781915	-0.014229501	-0.05735823	0.04172365	-0.007636604
-0.07776852	0.008192339	0.010337622	0.062131304	0.086150125	0.027937153	-0.12899132	0.041741952	-0.0031268955	-0.028897567	-0.051306177	0.052311085	0.0915065	0.029544571	-0.012819216	0.015604476
-0.009981867	-0.08917461	-0.123800665	-0.08554615	0.052394617	0.052989274	-0.058312308	0.009628175	-0.0568481	0.09920121	-0.039695174	-0.084676266	-0.051660318	-0.09421474	-0.07393292	-0.020531943
-0.0481254	0.03067257	-0.01642238	-0.035561766	0.036622856	0.01565337	-0.022262992	0.03169227	0.040932715	0.110579014	0.0044163675	-0.046398483	0.024557257	-0.027797751	-0.063299544	-0.05685787
0.05069962	-0.06228513	0.019225685	-0.08336208	-0.028001219	0.038934574	-0.11206802	-0.034750357	0.09617637	-0.042101838	-0.074738905	-0.049898133	0.067804515	-0.020984326	0.007945739	0.008692368
0.11734774	-0.11018727	0.012175605	-0.035140272	-0.0038137329	-0.050546423	-0.074379236	0.057665683	0.018859727	0.011095252	-0.03567395	0.010986293	-0.096289754	-0.12110357	-0.100779064	0.056698564
-0.002610217	-0.0028419672	-0.0951349	0.013697745	0.046339322	-0.02625883	-0.047337294	-0.091291055	0.022494666	0.028521018	-0.10145475	-0.13732325	0.039036952	-0.12465013	0.116577335	0.008437875
